id,internal_reputation_score,endomarketing_engagement,benefit_satisfaction_index,employer_brand_sentiment,market_competitiveness_ratio,would_recommend_company,career_growth_perception
EMP-13782,5,9.343775438911198,4.172787585638068,Neutral,0.9479352264252755,1,5
EMP-13783,1,9.306700812380472,4.2307027597354745,Positive,1.1965914774446484,1,3
EMP-13784,5,7.604831993804113,4.42400417948008,Positive,0.8545581944184311,1,4
EMP-13785,6,9.262196540072447,6.2533180631140715,Positive,0.883401829273616,1,1
EMP-13786,8,6.351143983580927,5.6954377711145865,Positive,0.8828249300804634,1,4
EMP-13787,3,7.841039880181242,6.573120139253903,Positive,0.7803627601478825,1,4
EMP-13788,3,5.288473715962958,3.6717462631012876,Neutral,1.2187033194713397,1,5
EMP-13789,10,6.953519755726557,4.565019266244739,Negative,1.0772736565112355,0,4
EMP-13790,9,7.542114801741824,8.541285025977833,Neutral,1.0931639096752663,1,4
EMP-13791,4,4.972411653873672,6.743177100137574,Negative,0.8913667062427889,1,1
EMP-13792,4,8.389674180600487,7.247179408384471,Neutral,1.119506400217996,1,2
EMP-13793,7,8.640302448938296,5.489397931947547,Neutral,0.9238447311056389,1,1
EMP-13794,2,9.01667860716653,6.589675625007335,Negative,0.930751990411062,1,1
EMP-13795,8,10.0,5.050244192344373,Positive,1.160857234962092,1,5
EMP-13796,6,8.125071523888375,2.2994606098054837,Positive,0.8730690275026017,1,2
EMP-13797,3,7.403875685146736,8.070874959365648,Neutral,0.8502590589854715,0,3
EMP-13798,9,5.096875485750834,6.3643574774882214,Positive,0.8324239149698865,1,3
EMP-13799,5,8.087928647401272,4.535920136884782,Positive,0.9780582913964234,1,4
EMP-13800,8,8.339149268112115,6.002524102701649,Neutral,1.3093190510511308,0,5
EMP-13801,7,5.465981592600862,5.067689597759535,Positive,0.9610146313089737,1,2
EMP-13802,8,7.1398690200492005,8.996939689756198,Neutral,0.8049387634441442,1,5
EMP-13803,7,7.516698889076016,7.343117941509843,Positive,0.9062457387792066,1,2
EMP-13804,3,8.29428816649209,3.7043231156652676,Positive,0.9302234695199743,1,2
EMP-13805,2,8.784362118444825,3.4332789546604476,Positive,1.007069041393898,1,1
EMP-13806,7,6.695164074283208,6.5010801589790566,Positive,1.054465678321002,1,2
EMP-13807,3,7.8020412430267285,6.268727012909024,Positive,0.6857984818885874,0,2
EMP-13808,3,8.360603223344798,7.035941021530628,Neutral,0.8164691749629418,1,3
EMP-13809,2,7.227331150829839,5.713346422006694,Neutral,0.8050839014801617,0,4
EMP-13810,4,6.8678065539567035,4.705320020226991,Positive,1.1529382208849508,1,3
EMP-13811,8,8.568869169915093,7.019295338277775,Positive,0.8478122394483245,1,1
EMP-13812,1,7.233426200594781,7.188195874609863,Positive,1.0419382973977902,1,1
EMP-13813,1,5.704371477674551,8.514948970988398,Positive,1.0698712231278193,0,5
EMP-13814,5,9.559563494077203,7.468908882842986,Neutral,0.9242846574509602,1,1
EMP-13815,5,5.870562514503108,4.32633470657529,Positive,0.6358527493530276,1,4
EMP-13816,1,7.358240186596379,6.512903467672836,Positive,1.1758285941236588,0,2
EMP-13817,6,7.982645339195852,5.428392150047535,Neutral,1.19651000793285,1,3
EMP-13818,1,8.18281237215247,4.109986341656606,Positive,0.99689615619283,1,5
EMP-13819,5,7.754425210076462,2.422234308918118,Neutral,0.8974690638631558,1,1
EMP-13820,9,3.086811283979075,10.0,Positive,1.2692877451688773,1,1
EMP-13821,5,6.446229465264993,4.88218879849044,Positive,0.8927359046202645,1,4
EMP-13822,6,7.944435522725152,5.747621088168568,Negative,1.11924984771805,1,3
EMP-13823,8,7.336360187585619,6.439618301357906,Positive,0.7757394101207173,0,5
EMP-13824,1,8.267499450248852,6.223369859603407,Positive,1.0688103463874752,0,3
EMP-13825,2,9.03224247961116,1.0,Negative,0.8051604053405716,1,3
EMP-13826,9,8.260031069278778,5.668523430421034,Negative,1.0567998401912557,0,5
EMP-13827,3,6.406476416278421,9.542310611120898,Negative,1.0005400563710405,1,1
EMP-13828,6,6.692246021666005,5.576328787316257,Positive,0.9450823834118977,1,4
EMP-13829,5,9.947160602697398,9.270231575358554,Neutral,0.940893181234581,1,4
EMP-13830,2,7.231336273719291,6.062832425664384,Positive,1.1625341514559582,1,4
EMP-13831,7,7.356887727350028,5.297719136586782,Neutral,0.9872177118478985,1,5
EMP-13832,4,8.26481397436014,6.288836577345911,Positive,1.0592638923117117,1,3
EMP-13833,1,9.355832464326575,6.075140300657817,Negative,1.427090427799693,1,4
EMP-13834,4,6.148103661630177,6.030667040901902,Positive,0.8123751872206417,1,4
EMP-13835,6,6.755824832727714,4.83586227718268,Positive,0.8844251759014323,1,3
EMP-13836,7,5.094057372860086,3.272253229544695,Neutral,0.7524002496979292,0,1
EMP-13837,7,7.055442159370125,7.122502880220259,Neutral,0.7453655594381466,0,1
EMP-13838,7,8.351390046913444,6.189689118781073,Positive,1.2858317928565024,1,4
EMP-13839,3,6.953639276923083,9.328871111016708,Neutral,0.9371344599751686,1,3
EMP-13840,6,10.0,5.9332938341806525,Neutral,0.6049206200003365,1,1
EMP-13841,8,7.674302578643714,2.972299954797084,Neutral,0.9576020664440192,0,2
EMP-13842,4,7.346601382524015,6.644823710819046,Neutral,0.9259022496211698,1,2
EMP-13843,8,6.971795676268437,6.151842046456739,Positive,0.8425916580459419,1,5
EMP-13844,2,5.460215963292146,5.138279678487443,Positive,0.9338304369972411,0,5
EMP-13845,10,7.364501541734763,7.2368488249541745,Positive,1.0236453127604617,1,4
EMP-13846,9,8.037579919692263,6.995244235104707,Negative,0.9384806278503295,1,3
EMP-13847,9,7.322895366116781,3.606174074504056,Neutral,1.1278039534297766,1,5
EMP-13848,8,7.846669906574268,5.0643095331364565,Positive,0.9907655603641246,1,3
EMP-13849,10,6.493985645392352,8.188849731284634,Positive,1.002017355075143,0,2
EMP-13850,10,5.632915804621851,4.040532144951633,Neutral,0.9711495609246357,1,3
EMP-13851,1,7.340686962421501,5.6552785673413135,Positive,0.8149231952716424,1,4
EMP-13852,2,7.830910384438322,6.454356459443291,Positive,0.820914494945196,0,1
EMP-13853,6,7.24696344752681,3.692218330960365,Neutral,1.0181047723203265,1,5
EMP-13854,10,7.805273405577822,5.803167822810366,Positive,0.8862652953981779,1,3
EMP-13855,5,8.664963734006685,5.7375095193117325,Positive,1.0896782302751624,1,4
EMP-13856,9,8.659251073899602,5.3530400094887725,Neutral,0.949729692633193,1,3
EMP-13857,5,8.786057047763455,2.938886827609854,Neutral,0.8840670640449972,1,4
EMP-13858,2,9.00798903849947,5.999376438484068,Neutral,1.0388365709999223,1,4
EMP-13859,10,8.245622911504803,4.762865184187547,Positive,1.0040853048211729,1,5
EMP-13860,4,8.03448874435959,8.131555392303722,Positive,0.7514276498007193,1,1
EMP-13861,9,10.0,6.831346860057887,Neutral,0.7269723793653696,1,3
EMP-13862,1,8.675429745811243,4.445927029591662,Positive,1.0856885304979862,0,2
EMP-13863,1,6.2322495032399425,5.209052364649713,Neutral,0.8886145836942945,1,5
EMP-13864,7,4.705429714766287,6.25025285731773,Neutral,1.02277436184046,1,5
EMP-13865,3,7.13827126160752,5.205850637073594,Positive,1.0348650763583926,0,5
EMP-13866,10,8.437113039722258,2.9696690667898102,Positive,1.1804978450720365,0,3
EMP-13867,2,8.93842516117536,6.584723043156728,Neutral,1.247435065757892,1,5
EMP-13868,9,5.6242887845947696,7.0523371634112575,Neutral,0.8283959869115316,0,5
EMP-13869,3,8.594132907525504,7.481799593352496,Positive,0.977615365818478,0,5
EMP-13870,2,9.202029029891342,7.877488502042378,Positive,0.9814687695639929,1,5
EMP-13871,8,8.413105344137808,4.34327684904824,Positive,1.2278544902662292,1,1
EMP-13872,10,8.12358826496968,7.569512663243761,Positive,0.7840831239023172,0,3
EMP-13873,6,7.300784086796286,3.7164340325978698,Positive,1.2153359758659348,1,4
EMP-13874,6,6.809996903832292,6.714317547882318,Positive,1.084393913006306,1,2
EMP-13875,10,8.678319479847042,4.582601271543455,Positive,0.917597118044019,1,4
EMP-13876,7,8.37502042461228,6.836619449013318,Neutral,1.1308430283245914,0,5
EMP-13877,7,7.009294430042591,2.9842921336057966,Positive,0.9437632674975124,1,3
EMP-13878,6,10.0,7.085459342447173,Neutral,0.7575900846497869,1,2
EMP-13879,4,5.235301637274709,4.426640889116176,Positive,1.0181467105101203,1,4
EMP-13880,9,7.151803120796517,6.9656864625694705,Neutral,0.9603541598191663,0,3
EMP-13881,6,6.342904176834908,6.745482940270274,Neutral,0.9271765806389244,0,5
EMP-13882,4,8.076263822006496,6.770825844227135,Positive,0.8814006461413025,1,5
EMP-13883,3,4.576554542672137,6.095202689087259,Neutral,1.0923143305758574,0,5
EMP-13884,4,9.403899409387392,3.6656779763447513,Positive,0.9977653769875947,0,2
EMP-13885,3,9.008175502617117,8.980660095256894,Positive,0.9286751388147427,1,2
EMP-13886,2,7.901031656139379,5.740111650002908,Neutral,0.9089973200274498,0,5
EMP-13887,5,7.034514126291905,5.735106197106824,Positive,0.9310003320580159,0,2
EMP-13888,2,8.574464775849023,8.769677951394627,Positive,0.9126079377721703,0,4
EMP-13889,6,7.993059597937638,4.22211740055074,Positive,0.939013228048473,1,1
EMP-13890,3,8.928024817993961,5.905033670763095,Positive,1.1090021149087146,0,3
EMP-13891,6,7.316320779693381,6.3395181295744445,Positive,0.9442858375405194,1,1
EMP-13892,10,7.227788696465898,5.536501120324818,Neutral,1.0230039993448372,1,1
EMP-13893,9,9.11660612653831,6.5465077667742415,Positive,0.9422859148829971,1,3
EMP-13894,1,8.450493031938613,4.837386907576965,Negative,0.733890015188569,1,4
EMP-13895,6,7.238980327010764,5.8636133945287625,Positive,1.0327704276030467,0,2
EMP-13896,9,8.051757290098346,6.262535983456518,Negative,0.8925645787873077,0,1
EMP-13897,4,7.777221251418373,8.7340337644873,Neutral,1.1000660726263713,1,1
EMP-13898,2,8.200805539241644,9.31239821130295,Negative,1.2482562037838736,0,4
EMP-13899,4,9.404176085135388,6.338999167512092,Positive,0.9008077966598662,1,4
EMP-13900,1,6.975194395015594,8.398475113218478,Positive,1.1357831545544077,1,5
EMP-13901,3,6.533170602163515,4.549835654454818,Positive,0.938187281111456,1,5
EMP-13902,10,7.9106878879293,10.0,Positive,0.9538661629079532,1,4
EMP-13903,9,6.69516936879446,5.5105635276721445,Positive,1.0566731904568822,1,1
EMP-13904,10,6.133622904679445,5.934335585505385,Neutral,0.7050109080103315,1,3
EMP-13905,5,8.990326540968985,7.064087395194692,Positive,0.7413592178303015,0,1
EMP-13906,6,7.069190730325096,7.70506424176991,Positive,1.0086113101085583,1,5
EMP-13907,3,4.697905738038569,5.657115021061055,Neutral,0.6072135101445326,1,1
EMP-13908,5,8.771123569725148,1.983600378467985,Positive,1.1627898151074076,1,2
EMP-13909,8,6.84277274156882,7.311725649004731,Positive,1.2002566470916218,0,2
EMP-13910,6,8.366748432959888,4.179811921803926,Neutral,1.0530436397112395,1,2
EMP-13911,4,9.125161955021827,7.548412179723152,Positive,0.9803943154886716,0,4
EMP-13912,2,7.784471095517983,7.504622737277057,Neutral,1.166345747028567,1,1
EMP-13913,9,4.446780857173233,6.385159004278743,Negative,0.930273854806492,1,3
EMP-13914,1,4.554494814208393,7.808613862525216,Positive,0.9434505995770243,0,5
EMP-13915,1,6.491387721308602,5.019377063233422,Positive,0.9794090315955103,0,4
EMP-13916,4,7.41471510020285,8.749526271232138,Neutral,0.8758719578197032,0,4
EMP-13917,7,9.300212381289626,6.325867328839011,Neutral,1.193734143834955,1,2
EMP-13918,1,7.937000464978198,5.629353287297439,Positive,1.1890884783591986,0,2
EMP-13919,9,10.0,8.28254288232753,Neutral,0.8588637932610592,1,2
EMP-13920,4,5.262859893515961,4.669629133554932,Positive,0.8875464161341654,0,5
EMP-13921,3,7.681937746350123,1.7904702835933097,Neutral,0.947609565721626,1,2
EMP-13922,1,6.8317936698496915,3.5046721259415783,Positive,1.180312723869068,0,4
EMP-13923,10,7.851956993912001,8.870157307909118,Positive,0.9468323807828641,1,2
EMP-13924,4,10.0,6.4999204687632,Positive,1.0235845699645616,1,4
EMP-13925,9,10.0,6.34028397619724,Positive,0.8399165943782021,0,1
EMP-13926,10,7.581690553944666,7.821484707295436,Positive,1.2282910890797836,1,5
EMP-13927,6,8.792270832253186,6.59111745104759,Positive,0.8246206229840007,1,1
EMP-13928,6,7.823325000967937,5.449624242680155,Positive,0.9382717299590748,0,1
EMP-13929,1,5.887059145004384,5.122760422975297,Positive,0.7440586620132779,0,3
EMP-13930,10,7.521480603307288,3.649148548530474,Neutral,1.1852499876637006,1,3
EMP-13931,2,6.742335876882736,3.8661012917651,Neutral,0.9952944863297076,1,2
EMP-13932,6,7.405845863259883,6.349421465517095,Positive,1.2667931031087252,0,2
EMP-13933,2,6.221869673819559,5.688597337064993,Positive,0.8528690702943763,1,4
EMP-13934,3,7.732720528023705,6.9761398443683476,Positive,1.1573951304893935,0,4
EMP-13935,4,7.958475379465336,5.828458758257347,Neutral,1.0590190353327136,1,5
EMP-13936,5,8.55637964253138,3.8720293561756995,Positive,0.8810018100675805,1,1
EMP-13937,9,7.9647899165515215,6.491217121230309,Positive,0.9011157377637169,1,1
EMP-13938,4,9.951913273243898,6.371212325715197,Positive,1.0821680196104166,1,5
EMP-13939,9,10.0,6.0345265153093255,Negative,0.9942890861297876,0,2
EMP-13940,10,6.893202389622612,6.314465531377983,Positive,0.8973343245283663,0,2
EMP-13941,3,8.955101683023786,9.931384593108575,Neutral,1.262236961769823,1,2
EMP-13942,8,10.0,3.6163044595624316,Positive,1.006660696042719,1,2
EMP-13943,1,8.994183990378472,4.0856097558886395,Positive,0.9437401731958485,1,4
EMP-13944,9,8.575985240890184,2.5962373109674717,Neutral,0.8377537186969033,0,2
EMP-13945,9,4.767214647344451,6.1851221080281595,Positive,0.9219387549465091,1,2
EMP-13946,10,6.662886101571157,2.1280391935703484,Positive,0.6785500542347369,0,1
EMP-13947,2,6.881844075040142,6.448341532335823,Neutral,1.0003001401805165,1,3
EMP-13948,4,9.58078606977951,5.887635385246672,Positive,1.1099927733670283,1,5
EMP-13949,8,6.404085687927858,4.852278923830523,Neutral,1.2152834157659427,1,5
EMP-13950,7,7.37193798004096,6.943782997340269,Positive,0.9373741000842698,1,5
EMP-13951,1,8.76041318101464,6.593189087348194,Neutral,1.0719099492900837,1,3
EMP-13952,5,6.336450975674648,9.21019445744162,Neutral,0.9480701979676119,1,4
EMP-13953,7,7.918634527586012,7.226099541931126,Positive,0.7314615713634183,1,5
EMP-13954,4,7.723160106751639,5.873730541018817,Neutral,0.6935455713558273,0,5
EMP-13955,1,8.815665187877949,1.437382827820982,Neutral,0.9836206358158286,1,5
EMP-13956,9,8.488273711690864,7.8592743660437,Positive,0.6960676773304564,1,5
EMP-13957,5,8.44093801968764,7.875352070479355,Positive,0.961699469325856,1,4
EMP-13958,2,7.801177755587488,8.647274554073878,Positive,0.935757908201186,1,2
EMP-13959,8,4.9860660437012285,1.4245050837546342,Positive,0.7358508523200477,1,4
EMP-13960,2,7.709493191529743,6.410167504735161,Positive,0.592656816645501,0,4
EMP-13961,3,7.582956277957833,7.317082132414914,Neutral,0.8894148697677069,1,1
EMP-13962,10,8.649817127656746,8.403125240306663,Negative,1.2201106354692888,0,4
EMP-13963,1,6.865607482495907,7.2037956912461585,Neutral,1.0372296905691691,1,1
EMP-13964,2,7.562698627094246,6.1211315137783995,Positive,0.887812334045547,1,4
EMP-13965,7,7.610041482253314,3.9632914248798303,Neutral,0.8771511790405214,0,3
EMP-13966,10,6.431168019022696,5.765842379179447,Positive,1.0495583970891535,1,1
EMP-13967,2,5.770083519882888,6.777647443034622,Negative,1.010363037949675,1,3
EMP-13968,6,8.073811230742601,7.565680059623309,Positive,1.0978358831932553,0,4
EMP-13969,3,9.011644613477344,2.827522009967674,Positive,1.2615497935321267,0,3
EMP-13970,4,6.56263505636538,6.590899865232324,Neutral,1.1631012638300562,1,4
EMP-13971,8,7.173348713184057,3.0544278597090786,Neutral,1.159702166230962,1,1
EMP-13972,3,8.744323830337732,6.531757810976209,Positive,0.9789162149771427,1,3
EMP-13973,10,8.890062709514572,3.705203768343306,Positive,0.6579471722890495,1,4
EMP-13974,6,7.847138202468462,3.113984344342631,Positive,0.6750145722010767,0,2
EMP-13975,1,8.121302399145085,9.620951731540266,Neutral,1.06706272134101,0,2
EMP-13976,7,8.298074757728756,3.2356961205566956,Positive,0.9099850081061122,0,4
EMP-13977,8,8.566550970392589,4.726635032553342,Positive,1.240275839852751,0,1
EMP-13978,8,5.89287091243188,5.959257084194166,Negative,1.2136656119246743,0,5
EMP-13979,3,10.0,1.8351985881956372,Neutral,1.0121942830409745,1,3
EMP-13980,10,7.911005853664137,7.570798962860979,Positive,0.9212810780304594,1,5
EMP-13981,1,8.594748169260964,4.598554321049827,Neutral,0.85685174387406,0,3
EMP-13982,9,6.357293626897304,3.959661167389177,Positive,1.235817736775907,1,3
EMP-13983,6,7.221148957236499,7.8487800924311335,Positive,1.0188831681034003,1,2
EMP-13984,9,8.065475551389893,3.3282567109088217,Negative,0.888542830916788,0,3
EMP-13985,7,4.793388416254386,6.895271961175682,Positive,0.9805266252727881,1,4
EMP-13986,1,6.148289923197195,6.047107355022582,Neutral,0.9585595412034263,1,3
EMP-13987,1,6.4120717818343556,6.114579361313273,Neutral,1.2645141945825848,1,4
EMP-13988,6,5.582044943163313,5.887215886867169,Positive,1.0257984354765093,1,4
EMP-13989,5,7.659124065387513,6.25721807232377,Positive,1.0024563580537822,1,5
EMP-13990,9,7.388876006900715,1.4457939596750977,Neutral,0.7947296704093654,1,2
EMP-13991,2,9.63556096503116,4.251524725325393,Neutral,1.0694645275374786,1,1
EMP-13992,8,5.8189866486810065,4.173484449631384,Positive,1.0064611935917909,1,1
EMP-13993,5,7.852122567612274,8.215028361656174,Positive,1.079455356560369,1,1
EMP-13994,2,6.17986501901828,6.317244067424172,Positive,1.0079450927478832,1,4
EMP-13995,10,4.924289845398689,6.022694953951599,Positive,0.9480815546726427,1,3
EMP-13996,6,8.381705781014208,9.71127136822415,Positive,1.007444292244043,1,5
EMP-13997,10,8.505898409002196,1.951061007666075,Neutral,0.8840992762449082,1,4
EMP-13998,8,8.328178027867494,8.828968882516504,Positive,1.0231364103457286,1,4
EMP-13999,4,5.525255791044465,6.0235888394588715,Neutral,1.193663753864908,0,1
EMP-14000,2,7.625381048076716,4.489658317687333,Neutral,1.1322786028845186,1,4
EMP-14001,5,8.3960407195995,4.931455063311796,Positive,0.9562493737978411,1,1
EMP-14002,2,8.928240335286187,5.003678234448387,Negative,0.9686813116850163,0,1
EMP-14003,2,8.442442078631409,9.000155284206768,Negative,1.0878083184061995,0,1
EMP-14004,6,8.947701186546679,6.478382539903369,Neutral,1.0559239036987602,0,4
EMP-14005,10,9.10106976225945,7.372920918060044,Neutral,0.9998784975216412,1,5
EMP-14006,9,7.65729754961792,4.5156743054575115,Neutral,0.9164886732391174,0,2
EMP-14007,4,8.247795288233508,6.222343621408663,Neutral,0.8668186454359591,1,3
EMP-14008,6,8.999515645360558,7.8185878003574025,Neutral,0.8648305454032459,0,1
EMP-14009,7,8.085188307401395,8.252329910153398,Neutral,0.9757584216017653,0,4
EMP-14010,6,9.298496222483239,3.3204928184947358,Negative,1.0505310961660663,1,2
EMP-14011,8,8.811744492597343,7.617144026609429,Neutral,0.742240381124964,1,4
EMP-14012,4,6.551322909073701,5.708274891869278,Positive,1.1097007139480601,1,4
EMP-14013,1,5.541000141397156,6.730747538482397,Neutral,0.8401161717414658,1,3
EMP-14014,7,7.528961293839195,4.943990045299329,Positive,0.8972975126932489,1,1
EMP-14015,3,5.728304305142025,9.051625491019848,Negative,0.9618617148806434,0,4
EMP-14016,6,7.624688726818874,6.520358151246216,Negative,1.057634666588561,1,3
EMP-14017,2,7.488896405999023,4.823992057045313,Neutral,1.2261511199130843,1,4
EMP-14018,9,9.451366856124835,5.022151180040778,Neutral,0.9302077485258039,1,2
EMP-14019,1,8.257593999425326,7.718819633739937,Neutral,1.1621281434356774,1,5
EMP-14020,6,8.966902812430646,7.443052862257959,Neutral,0.939682132724738,1,5
EMP-14021,6,6.765607676326841,6.161140935000659,Negative,1.1994308960956241,0,1
EMP-14022,5,9.794502411431447,5.226365954013929,Positive,0.989335587634381,1,5
EMP-14023,5,8.840472144183657,7.91025304779815,Neutral,0.7770587700957955,1,3
EMP-14024,1,8.141157342125078,4.947665502817344,Neutral,0.8930556871724156,1,3
EMP-14025,10,4.790160890648176,4.847070201522401,Positive,1.001486883656415,0,5
EMP-14026,5,9.268109664007877,10.0,Negative,0.968682889187247,0,3
EMP-14027,2,10.0,6.75740391981552,Neutral,0.8476585502092644,1,4
EMP-14028,7,7.516929334740478,5.835560723477921,Neutral,0.8018058244679139,1,4
EMP-14029,3,7.547623136435689,5.111335322002871,Neutral,1.1199858407597847,0,3
EMP-14030,4,6.724984339449047,5.579463632622744,Negative,0.6536294426673044,0,2
EMP-14031,3,5.052396900333429,8.495727995603147,Positive,1.0756591728830982,0,1
EMP-14032,3,6.656859284777721,7.657157674506589,Positive,0.8352348169089869,0,3
EMP-14033,4,9.989129248287313,4.702139417297344,Neutral,1.2842588639904995,1,1
EMP-14034,5,9.118517043620304,5.339911710865987,Neutral,0.6964971305572107,1,5
EMP-14035,1,6.340937009803529,3.3691257958757665,Positive,0.6844104400846658,0,2
EMP-14036,4,6.632419317414841,6.526375666468401,Neutral,0.9360972676205022,1,4
EMP-14037,8,10.0,1.0,Positive,1.1523466823207498,1,3
EMP-14038,10,5.96976716620967,2.9178552597484466,Neutral,1.3263327747012332,0,2
EMP-14039,7,6.426861719134883,6.1846005887222955,Neutral,1.1481228340939162,1,1
EMP-14040,9,6.855627531612425,1.0,Neutral,1.021749150480117,0,3
EMP-14041,5,5.462984911437742,10.0,Positive,0.8542282939305836,1,4
EMP-14042,10,6.693734593732434,4.226670376969018,Negative,0.8853340272184362,1,4
EMP-14043,4,6.716537508790462,6.967585321264015,Positive,0.9010554286847354,1,3
EMP-14044,8,6.146625186803599,8.535567855836177,Positive,0.9389711897225747,1,3
EMP-14045,9,9.491956753961865,6.537121224248679,Neutral,0.961966756261259,1,2
EMP-14046,7,5.749756072618337,5.989766489635724,Neutral,1.029884312058626,1,4
EMP-14047,7,7.287111114589679,4.864454603933645,Neutral,0.9124488777636197,1,1
EMP-14048,5,6.184498255902134,3.363855460775695,Positive,1.0241435748428565,0,4
EMP-14049,4,7.185039057939713,5.048771704746766,Positive,1.056632062020096,0,3
EMP-14050,10,6.1148025051630714,6.206062597865031,Positive,0.8354453649757584,1,1
EMP-14051,1,7.613841947760139,5.948111169240434,Neutral,0.8123104421501254,1,3
EMP-14052,10,7.982194630954474,4.0901489867553575,Neutral,1.1645807308999487,1,4
EMP-14053,10,9.603272810702085,8.126884578374515,Positive,1.018596315657958,1,2
EMP-14054,7,6.617107523156588,3.1388799428899814,Positive,0.977374903007063,0,1
EMP-14055,1,9.92674008535197,7.189819916028592,Positive,0.786215956270724,1,2
EMP-14056,1,6.289532600040095,7.701409767197667,Positive,1.1154035046412096,1,5
EMP-14057,5,7.142971379326664,6.476039289657245,Negative,0.9997181232307426,1,1
EMP-14058,9,10.0,9.327776071005601,Negative,1.2243536194009812,1,4
EMP-14059,6,10.0,6.811147997581665,Neutral,1.0288793967872694,1,2
EMP-14060,3,10.0,8.757532893080413,Positive,0.961146151171115,1,2
EMP-14061,3,7.164612330144198,1.0,Neutral,0.9074656520223598,1,4
EMP-14062,7,8.27231285449419,7.875878744964547,Positive,1.2369078842704606,0,3
EMP-14063,6,8.523955321819335,7.171355093521493,Positive,1.1486005510698196,1,5
EMP-14064,9,8.018135728560708,7.069710165279955,Negative,1.033163485220966,0,4
EMP-14065,6,5.988230176399286,7.234367227207059,Positive,1.1412790135099997,1,2
EMP-14066,5,7.85187370061302,5.0377667451409724,Neutral,1.0504801518022218,0,1
EMP-14067,10,6.741231496120567,7.517755086361194,Negative,0.7283026336598487,1,5
EMP-14068,7,6.047380929435,9.562766286858011,Positive,1.1412137099602893,1,4
EMP-14069,1,7.03294613809351,2.2443507827737887,Positive,1.1050516652974094,1,2
EMP-14070,7,7.972997205966637,8.379885858294564,Positive,0.835974894098714,0,5
EMP-14071,3,9.002074718490972,5.742367953398828,Positive,1.0880874817721908,1,3
EMP-14072,9,7.119107534983626,4.6808609222382325,Positive,0.87444359322724,1,5
EMP-14073,6,7.382085297370114,3.578882707388977,Positive,0.9359881761916143,0,4
EMP-14074,9,8.705893919377312,6.759662288174988,Positive,1.0227137359620602,1,1
EMP-14075,5,7.606307805713043,9.165103767433939,Neutral,1.0149775724648535,1,2
EMP-14076,7,8.07232736383389,5.222143736120995,Neutral,0.9877229870995835,0,4
EMP-14077,4,7.616952708290913,7.333367916796542,Positive,0.7566937725609215,1,1
EMP-14078,7,7.804097532359534,5.979015300262026,Positive,1.0069279940090676,0,2
EMP-14079,1,5.881463311098152,2.713049995272277,Neutral,1.2508871017649201,1,4
EMP-14080,7,7.6834900292472845,5.641321761133261,Neutral,1.0405620531726334,0,3
EMP-14081,8,9.641793573127943,4.6706228539188475,Positive,0.9731610624281001,0,1
EMP-14082,5,7.753487147121496,3.9730473732649156,Positive,1.1036121923962083,1,1
EMP-14083,2,6.24937358724342,5.139337115399443,Positive,1.0224838893250887,1,5
EMP-14084,5,9.714795056179053,5.363297724590291,Positive,0.9367742807743344,0,3
EMP-14085,6,8.582057516683138,8.013129275992974,Positive,1.1372004473995592,1,2
EMP-14086,2,8.651441643401032,6.04715662417584,Negative,1.0393449043671485,1,5
EMP-14087,6,8.61078343345865,3.19031375881802,Neutral,1.0610942512921226,1,3
EMP-14088,6,5.810444405782522,8.413157231883972,Neutral,0.9701624453278437,1,4
EMP-14089,1,8.471707457926236,6.770218853017007,Positive,0.9850423187764069,1,1
EMP-14090,1,9.576945687264814,6.56183035130889,Neutral,1.119716731816054,1,5
EMP-14091,10,6.779697411982444,7.747050948706241,Positive,0.9241653715215142,1,1
EMP-14092,3,4.607079404419859,5.956790205213167,Positive,1.3480887378931559,1,3
EMP-14093,10,8.048357331957206,4.927193017953963,Neutral,0.9114918839887716,1,1
EMP-14094,10,7.5491214712941,6.693146135584638,Positive,0.9086931302972994,0,5
EMP-14095,3,5.178576729960669,7.245857252744061,Neutral,1.1553467893263336,0,4
EMP-14096,4,8.408067833720283,6.76285382593658,Negative,0.9965138199160414,0,5
EMP-14097,2,8.295438538598916,7.622038931650699,Neutral,1.0898708340053391,1,2
EMP-14098,9,5.300791300062538,6.200904618626475,Negative,1.2277204964286212,1,1
EMP-14099,10,10.0,4.0088249941504595,Positive,1.061040054005243,1,5
EMP-14100,7,8.626681786170721,4.741650381263383,Positive,1.050261838614787,1,5
EMP-14101,7,4.664609704969243,8.745214606809757,Positive,0.9172672905156165,0,4
EMP-14102,6,8.728296098377658,6.065464503091991,Positive,0.872465715758179,0,1
EMP-14103,3,8.684739105626528,3.744994484034969,Positive,0.7693706469632202,1,1
EMP-14104,6,9.622512096428792,3.5562903427900445,Positive,0.8929762158115577,0,2
EMP-14105,8,6.564186192212648,3.3220910856915054,Positive,0.9287927554188534,1,3
EMP-14106,8,8.749954580010446,7.647707413122085,Neutral,0.8883831684632463,0,3
EMP-14107,9,7.145022141955031,6.619524704809686,Positive,0.961853161637376,0,1
EMP-14108,1,6.665272844791834,9.689466464751145,Positive,0.9288038273992679,0,5
EMP-14109,1,6.202490249739913,7.152288554922025,Neutral,1.1264953196342176,1,3
EMP-14110,3,4.645285191039482,7.272584061129063,Neutral,0.8034857595155469,0,3
EMP-14111,3,8.310636003795643,9.979690019133168,Positive,1.1484866242021412,0,5
